Date,USD/USD,USD/EUR,USD/INR,USD/GBP,USD/CNY
06 Jul 2020,1,1.1325,0.0134,1.2513,0.1425
05 Jul 2020,1,1.1224,0.0134,1.2455,0.1415
04 Jul 2020,1,1.1224,0.0134,1.2455,0.1415
03 Jul 2020,1,1.1224,0.0134,1.2455,0.1415
02 Jul 2020,1,1.1286,0.0134,1.2509,0.1415
01 Jul 2020,1,1.12,0.0132,1.2385,0.1415
30 Jun 2020,1,1.1198,0.0132,1.2273,0.1414
29 Jun 2020,1,1.1284,0.0132,1.2327,0.1413
28 Jun 2020,1,1.1213,0.0132,1.238,0.1414
27 Jun 2020,1,1.1213,0.0132,1.238,0.1414
26 Jun 2020,1,1.1213,0.0132,1.238,0.1414
25 Jun 2020,1,1.12,0.0132,1.2426,0.1414
24 Jun 2020,1,1.128,0.0132,1.2486,0.1414
23 Jun 2020,1,1.1318,0.0132,1.2488,0.1416
22 Jun 2020,1,1.1213,0.0132,1.2414,0.1413
21 Jun 2020,1,1.121,0.0131,1.2386,0.1413
20 Jun 2020,1,1.121,0.0131,1.2386,0.1413
19 Jun 2020,1,1.121,0.0131,1.2386,0.1413
18 Jun 2020,1,1.1222,0.0131,1.2465,0.1411
17 Jun 2020,1,1.1232,0.0131,1.2557,0.1411
16 Jun 2020,1,1.1308,0.0131,1.2653,0.1413
15 Jun 2020,1,1.1253,0.0132,1.2552,0.1409
14 Jun 2020,1,1.1304,0.0132,1.2609,0.1413
13 Jun 2020,1,1.1304,0.0132,1.2609,0.1413
12 Jun 2020,1,1.1304,0.0132,1.2609,0.1413
11 Jun 2020,1,1.1348,0.0132,1.2656,0.1414
10 Jun 2020,1,1.1375,0.0132,1.2786,0.1416
09 Jun 2020,1,1.1294,0.0132,1.2673,0.1411
08 Jun 2020,1,1.1285,0.0132,1.2655,0.1414
07 Jun 2020,1,1.133,0.0132,1.2667,0.141
06 Jun 2020,1,1.133,0.0132,1.2667,0.141
05 Jun 2020,1,1.133,0.0132,1.2667,0.141
04 Jun 2020,1,1.125,0.0132,1.2544,0.1405
03 Jun 2020,1,1.1194,0.0132,1.2568,0.1406
02 Jun 2020,1,1.1174,0.0133,1.2543,0.1407
01 Jun 2020,1,1.1116,0.0132,1.2396,0.1401
31 May 2020,1,1.1136,0.0132,1.2361,0.1402
30 May 2020,1,1.1136,0.0132,1.2361,0.1402
29 May 2020,1,1.1136,0.0132,1.2361,0.1402
28 May 2020,1,1.1016,0.0132,1.2277,0.1398
27 May 2020,1,1.0991,0.0132,1.2267,0.1397
26 May 2020,1,1.0975,0.0132,1.2348,0.1402
25 May 2020,1,1.091,0.0132,1.2188,0.1401
24 May 2020,1,1.0904,0.0132,1.2175,0.1402
23 May 2020,1,1.0904,0.0132,1.2175,0.1402
22 May 2020,1,1.0904,0.0132,1.2175,0.1402
21 May 2020,1,1.1,0.0132,1.223,0.1407
20 May 2020,1,1.0958,0.0132,1.2263,0.1408
19 May 2020,1,1.095,0.0132,1.223,0.1407
18 May 2020,1,1.0832,0.0132,1.215,0.1406
17 May 2020,1,1.0798,0.0132,1.2168,0.1407
16 May 2020,1,1.0798,0.0132,1.2168,0.1407
15 May 2020,1,1.0798,0.0132,1.2168,0.1407
14 May 2020,1,1.0792,0.0132,1.2195,0.1408
13 May 2020,1,1.0875,0.0133,1.2324,0.141
12 May 2020,1,1.0858,0.0133,1.2371,0.1411
11 May 2020,1,1.0824,0.0132,1.2317,0.141
10 May 2020,1,1.0843,0.0132,1.2387,0.1413
09 May 2020,1,1.0843,0.0132,1.2387,0.1413
08 May 2020,1,1.0843,0.0132,1.2387,0.1413
07 May 2020,1,1.0783,0.0132,1.2327,0.1411
06 May 2020,1,1.0807,0.0132,1.2386,0.1409
05 May 2020,1,1.0843,0.0132,1.2455,0.1416
04 May 2020,1,1.0942,0.0132,1.2449,0.1416
03 May 2020,1,1.0876,0.0133,1.2515,0.1419
02 May 2020,1,1.0876,0.0133,1.2515,0.1419
01 May 2020,1,1.0876,0.0133,1.2515,0.1419
30 Apr 2020,1,1.0876,0.0133,1.2515,0.1419
29 Apr 2020,1,1.0842,0.0132,1.2408,0.1413
28 Apr 2020,1,1.0877,0.0132,1.2491,0.1413
27 Apr 2020,1,1.0852,0.0131,1.2436,0.1412
26 Apr 2020,1,1.08,0.0131,1.2343,0.1413
25 Apr 2020,1,1.08,0.0131,1.2343,0.1413
24 Apr 2020,1,1.08,0.0131,1.2343,0.1413
23 Apr 2020,1,1.0772,0.0131,1.2353,0.1413
22 Apr 2020,1,1.0867,0.0131,1.236,0.1412
21 Apr 2020,1,1.0837,0.013,1.2298,0.1409
20 Apr 2020,1,1.086,0.0131,1.2434,0.1414
19 Apr 2020,1,1.086,0.0131,1.2486,0.1414
18 Apr 2020,1,1.086,0.0131,1.2486,0.1414
17 Apr 2020,1,1.086,0.0131,1.2486,0.1414
16 Apr 2020,1,1.0888,0.013,1.2492,0.1414
15 Apr 2020,1,1.0903,0.0131,1.2477,0.1416
14 Apr 2020,1,1.0963,0.0131,1.2565,0.1417
13 Apr 2020,1,1.0867,0.0131,1.241,0.1417
12 Apr 2020,1,1.0867,0.0131,1.241,0.1417
11 Apr 2020,1,1.0867,0.0131,1.241,0.1417
10 Apr 2020,1,1.0867,0.0131,1.241,0.1417
09 Apr 2020,1,1.0867,0.0131,1.241,0.1417
08 Apr 2020,1,1.0871,0.0131,1.2361,0.1415
07 Apr 2020,1,1.0885,0.0132,1.2356,0.1417
06 Apr 2020,1,1.0791,0.0131,1.229,0.141
05 Apr 2020,1,1.0785,0.0131,1.2277,0.141
04 Apr 2020,1,1.0785,0.0131,1.2277,0.141
03 Apr 2020,1,1.0785,0.0131,1.2277,0.141
02 Apr 2020,1,1.0906,0.0131,1.243,0.1409
01 Apr 2020,1,1.0936,0.0131,1.2363,0.1408
31 Mar 2020,1,1.0956,0.0132,1.236,0.1409
30 Mar 2020,1,1.1034,0.0132,1.2412,0.1409
29 Mar 2020,1,1.0977,0.0132,1.2232,0.1409
28 Mar 2020,1,1.0977,0.0132,1.2232,0.1409
27 Mar 2020,1,1.0977,0.0132,1.2232,0.1409
26 Mar 2020,1,1.0981,0.0133,1.2021,0.1414
25 Mar 2020,1,1.0827,0.0131,1.1832,0.1409
24 Mar 2020,1,1.0843,0.0132,1.1773,0.1416
23 Mar 2020,1,1.0783,0.0131,1.1598,0.1412
22 Mar 2020,1,1.0707,0.0133,1.1762,0.141
21 Mar 2020,1,1.0707,0.0133,1.1762,0.141
20 Mar 2020,1,1.0707,0.0133,1.1762,0.141
19 Mar 2020,1,1.0801,0.0133,1.1616,0.1405
18 Mar 2020,1,1.0934,0.0135,1.186,0.1421
17 Mar 2020,1,1.0982,0.0135,1.2092,0.1424
16 Mar 2020,1,1.1157,0.0135,1.2271,0.1424
15 Mar 2020,1,1.1104,0.0136,1.2467,0.1431
14 Mar 2020,1,1.1104,0.0136,1.2467,0.1431
13 Mar 2020,1,1.1104,0.0136,1.2467,0.1431
12 Mar 2020,1,1.124,0.0135,1.2683,0.1425
11 Mar 2020,1,1.1336,0.0136,1.2927,0.1439
10 Mar 2020,1,1.139,0.0135,1.3034,0.1437
09 Mar 2020,1,1.1456,0.0135,1.311,0.1439
08 Mar 2020,1,1.1336,0.0136,1.3005,0.1444
07 Mar 2020,1,1.1336,0.0136,1.3005,0.1444
06 Mar 2020,1,1.1336,0.0136,1.3005,0.1444
05 Mar 2020,1,1.1187,0.0136,1.2908,0.1442
04 Mar 2020,1,1.1125,0.0136,1.2809,0.1445
03 Mar 2020,1,1.1117,0.0137,1.2777,0.1433
02 Mar 2020,1,1.1122,0.0137,1.2767,0.1436
01 Mar 2020,1,1.0977,0.0138,1.2866,0.1432
29 Feb 2020,1,1.0977,0.0138,1.2866,0.1432
28 Feb 2020,1,1.0977,0.0138,1.2866,0.1432
27 Feb 2020,1,1.0964,0.014,1.29,0.1427
26 Feb 2020,1,1.0875,0.014,1.2923,0.1425
25 Feb 2020,1,1.084,0.0139,1.2962,0.1425
24 Feb 2020,1,1.0818,0.0139,1.2904,0.1422
23 Feb 2020,1,1.0801,0.0139,1.2934,0.1422
22 Feb 2020,1,1.0801,0.0139,1.2934,0.1422
21 Feb 2020,1,1.0801,0.0139,1.2934,0.1422
20 Feb 2020,1,1.079,0.014,1.287,0.1424
19 Feb 2020,1,1.08,0.014,1.2989,0.143
18 Feb 2020,1,1.0816,0.014,1.3034,0.1428
17 Feb 2020,1,1.0835,0.014,1.3017,0.1432
16 Feb 2020,1,1.0842,0.014,1.303,0.1431
15 Feb 2020,1,1.0842,0.014,1.303,0.1431
14 Feb 2020,1,1.0842,0.014,1.303,0.1431
13 Feb 2020,1,1.0867,0.014,1.3034,0.1432
12 Feb 2020,1,1.0914,0.014,1.2984,0.1435
11 Feb 2020,1,1.0901,0.014,1.2927,0.1434
10 Feb 2020,1,1.0951,0.014,1.294,0.1432
09 Feb 2020,1,1.0969,0.014,1.2947,0.143
08 Feb 2020,1,1.0969,0.014,1.2947,0.143
07 Feb 2020,1,1.0969,0.014,1.2947,0.143
06 Feb 2020,1,1.1003,0.0141,1.297,0.1435
05 Feb 2020,1,1.1023,0.0141,1.3054,0.1434
04 Feb 2020,1,1.1048,0.014,1.3016,0.1429
03 Feb 2020,1,1.1066,0.014,1.3053,0.1425
02 Feb 2020,1,1.1052,0.014,1.313,0.1442
01 Feb 2020,1,1.1052,0.014,1.313,0.1442
31 Jan 2020,1,1.1052,0.014,1.313,0.1442
30 Jan 2020,1,1.1029,0.014,1.3101,0.1442
29 Jan 2020,1,1.1001,0.014,1.3007,0.1442
28 Jan 2020,1,1.1005,0.014,1.3008,0.1442
27 Jan 2020,1,1.1025,0.014,1.3069,0.1442
26 Jan 2020,1,1.1035,0.014,1.3088,0.1442
25 Jan 2020,1,1.1035,0.014,1.3088,0.1442
24 Jan 2020,1,1.1035,0.014,1.3088,0.1442
23 Jan 2020,1,1.1091,0.014,1.3126,0.1442
22 Jan 2020,1,1.1088,0.0141,1.313,0.1449
21 Jan 2020,1,1.1115,0.014,1.3072,0.1449
20 Jan 2020,1,1.1085,0.0141,1.2999,0.1456
19 Jan 2020,1,1.1108,0.0141,1.3052,0.1458
18 Jan 2020,1,1.1108,0.0141,1.3052,0.1458
17 Jan 2020,1,1.1108,0.0141,1.3052,0.1458
16 Jan 2020,1,1.1169,0.0141,1.3068,0.1454
15 Jan 2020,1,1.1142,0.0141,1.3004,0.1452
14 Jan 2020,1,1.1115,0.0141,1.2982,0.1452
13 Jan 2020,1,1.1126,0.0141,1.2973,0.1451
12 Jan 2020,1,1.1091,0.0141,1.3077,0.1445
11 Jan 2020,1,1.1091,0.0141,1.3077,0.1445
10 Jan 2020,1,1.1091,0.0141,1.3077,0.1445
09 Jan 2020,1,1.111,0.014,1.3027,0.1443
08 Jan 2020,1,1.1115,0.0139,1.3097,0.144
07 Jan 2020,1,1.1172,0.0139,1.3115,0.144
06 Jan 2020,1,1.1194,0.0139,1.3136,0.1434
05 Jan 2020,1,1.1147,0.0139,1.3096,0.1434
04 Jan 2020,1,1.1147,0.0139,1.3096,0.1434
03 Jan 2020,1,1.1147,0.0139,1.3096,0.1434
02 Jan 2020,1,1.1193,0.014,1.3195,0.1436
01 Jan 2020,1,1.1234,0.014,1.3204,0.1436
31 Dec 2019,1,1.1234,0.014,1.3204,0.1436
30 Dec 2019,1,1.1189,0.014,1.3131,0.1431
29 Dec 2019,1,1.1153,0.014,1.3101,0.1429
28 Dec 2019,1,1.1153,0.014,1.3101,0.1429
27 Dec 2019,1,1.1153,0.014,1.3101,0.1429
26 Dec 2019,1,1.108,0.014,1.2954,0.1427
25 Dec 2019,1,1.108,0.014,1.2954,0.1427
24 Dec 2019,1,1.108,0.014,1.2954,0.1427
23 Dec 2019,1,1.1075,0.014,1.2922,0.1426
22 Dec 2019,1,1.1097,0.014,1.3035,0.1427
21 Dec 2019,1,1.1097,0.014,1.3035,0.1427
20 Dec 2019,1,1.1097,0.014,1.3035,0.1427
19 Dec 2019,1,1.1117,0.0141,1.3068,0.1427
18 Dec 2019,1,1.1115,0.0141,1.3068,0.1429
17 Dec 2019,1,1.1162,0.0141,1.3171,0.1429
16 Dec 2019,1,1.1146,0.0141,1.3362,0.1429
15 Dec 2019,1,1.1174,0.0141,1.3381,0.1434
14 Dec 2019,1,1.1174,0.0141,1.3381,0.1434
13 Dec 2019,1,1.1174,0.0141,1.3381,0.1434
12 Dec 2019,1,1.1137,0.0141,1.3171,0.1421
11 Dec 2019,1,1.1075,0.0141,1.3146,0.1421
10 Dec 2019,1,1.1077,0.0141,1.3175,0.1421
09 Dec 2019,1,1.1075,0.0141,1.3154,0.1421
08 Dec 2019,1,1.1094,0.014,1.3136,0.1422
07 Dec 2019,1,1.1094,0.014,1.3136,0.1422
06 Dec 2019,1,1.1094,0.014,1.3136,0.1422
05 Dec 2019,1,1.1094,0.014,1.3134,0.142
04 Dec 2019,1,1.1081,0.014,1.3097,0.1418
03 Dec 2019,1,1.1071,0.0139,1.2994,0.1417
02 Dec 2019,1,1.1023,0.014,1.2935,0.142
01 Dec 2019,1,1.0982,0.014,1.2886,0.1423
30 Nov 2019,1,1.0982,0.014,1.2886,0.1423
29 Nov 2019,1,1.0982,0.014,1.2886,0.1423
28 Nov 2019,1,1.1005,0.014,1.292,0.1422
27 Nov 2019,1,1.1009,0.014,1.2884,0.1423
26 Nov 2019,1,1.102,0.014,1.2857,0.1421
25 Nov 2019,1,1.1008,0.0139,1.2873,0.1421
24 Nov 2019,1,1.1058,0.0139,1.2861,0.1421
23 Nov 2019,1,1.1058,0.0139,1.2861,0.1421
22 Nov 2019,1,1.1058,0.0139,1.2861,0.1421
21 Nov 2019,1,1.1091,0.0139,1.2965,0.1423
20 Nov 2019,1,1.1059,0.0139,1.2902,0.1422
19 Nov 2019,1,1.1077,0.014,1.2945,0.1423
18 Nov 2019,1,1.1061,0.0139,1.2963,0.1425
17 Nov 2019,1,1.1034,0.0139,1.2881,0.1427
16 Nov 2019,1,1.1034,0.0139,1.2881,0.1427
15 Nov 2019,1,1.1034,0.0139,1.2881,0.1427
14 Nov 2019,1,1.0997,0.0139,1.2841,0.1424
13 Nov 2019,1,1.1006,0.0139,1.2833,0.1424
12 Nov 2019,1,1.1015,0.0139,1.2835,0.1427
11 Nov 2019,1,1.1041,0.014,1.2877,0.1426
10 Nov 2019,1,1.1034,0.014,1.2807,0.1431
09 Nov 2019,1,1.1034,0.014,1.2807,0.1431
08 Nov 2019,1,1.1034,0.014,1.2807,0.1431
07 Nov 2019,1,1.1077,0.0141,1.2814,0.1434
06 Nov 2019,1,1.109,0.0141,1.289,0.1429
05 Nov 2019,1,1.1109,0.0141,1.29,0.1429
04 Nov 2019,1,1.1158,0.0141,1.2919,0.1423
03 Nov 2019,1,1.1139,0.0141,1.2951,0.142
02 Nov 2019,1,1.1139,0.0141,1.2951,0.142
01 Nov 2019,1,1.1139,0.0141,1.2951,0.142
31 Oct 2019,1,1.1154,0.0141,1.295,0.142
30 Oct 2019,1,1.1106,0.0141,1.2884,0.1417
29 Oct 2019,1,1.1095,0.0141,1.2852,0.1415
28 Oct 2019,1,1.1087,0.0141,1.2843,0.1415
27 Oct 2019,1,1.1107,0.0141,1.2826,0.1414
26 Oct 2019,1,1.1107,0.0141,1.2826,0.1414
25 Oct 2019,1,1.1107,0.0141,1.2826,0.1414
24 Oct 2019,1,1.1128,0.0141,1.2896,0.1414
23 Oct 2019,1,1.1123,0.0141,1.2873,0.1414
22 Oct 2019,1,1.113,0.0141,1.2932,0.1413
21 Oct 2019,1,1.1173,0.0141,1.3002,0.1414
20 Oct 2019,1,1.1144,0.0141,1.2893,0.1412
19 Oct 2019,1,1.1144,0.0141,1.2893,0.1412
18 Oct 2019,1,1.1144,0.0141,1.2893,0.1412
17 Oct 2019,1,1.1113,0.0141,1.2797,0.1413
16 Oct 2019,1,1.1025,0.014,1.2737,0.1409
15 Oct 2019,1,1.1007,0.014,1.2643,0.1412
14 Oct 2019,1,1.1031,0.014,1.2538,0.1414
13 Oct 2019,1,1.1043,0.0141,1.2618,0.1408
12 Oct 2019,1,1.1043,0.0141,1.2618,0.1408
11 Oct 2019,1,1.1043,0.0141,1.2618,0.1408
10 Oct 2019,1,1.103,0.0141,1.2234,0.1404
09 Oct 2019,1,1.0981,0.0141,1.2221,0.1403
08 Oct 2019,1,1.0986,0.0141,1.2235,0.14
07 Oct 2019,1,1.0993,0.0141,1.233,0.1399
06 Oct 2019,1,1.0979,0.0141,1.233,0.1399
05 Oct 2019,1,1.0979,0.0141,1.233,0.1399
04 Oct 2019,1,1.0979,0.0141,1.233,0.1399
03 Oct 2019,1,1.0951,0.0141,1.2334,0.1399
02 Oct 2019,1,1.0925,0.014,1.2279,0.1399
01 Oct 2019,1,1.0898,0.0141,1.2251,0.1399
30 Sep 2019,1,1.0889,0.0141,1.2294,0.14
29 Sep 2019,1,1.0935,0.0142,1.2317,0.1403
28 Sep 2019,1,1.0935,0.0142,1.2317,0.1403
27 Sep 2019,1,1.0935,0.0142,1.2317,0.1403
26 Sep 2019,1,1.0938,0.0141,1.2359,0.1403
25 Sep 2019,1,1.0982,0.0141,1.2386,0.1404
24 Sep 2019,1,1.1003,0.0141,1.2482,0.1407
23 Sep 2019,1,1.0985,0.0141,1.2434,0.1403
22 Sep 2019,1,1.103,0.0141,1.2501,0.141
21 Sep 2019,1,1.103,0.0141,1.2501,0.141
20 Sep 2019,1,1.103,0.0141,1.2501,0.141
19 Sep 2019,1,1.1067,0.014,1.2472,0.1409
18 Sep 2019,1,1.1053,0.014,1.2458,0.1411
17 Sep 2019,1,1.1026,0.0139,1.2415,0.1409
16 Sep 2019,1,1.1031,0.014,1.2463,0.1415
15 Sep 2019,1,1.1096,0.0141,1.2454,0.1412
14 Sep 2019,1,1.1096,0.0141,1.2454,0.1412
13 Sep 2019,1,1.1096,0.0141,1.2454,0.1412
12 Sep 2019,1,1.0963,0.0141,1.2329,0.1411
11 Sep 2019,1,1.1003,0.014,1.2344,0.1405
10 Sep 2019,1,1.104,0.0139,1.2363,0.1407
09 Sep 2019,1,1.1033,0.014,1.2358,0.1404
08 Sep 2019,1,1.1027,0.0139,1.2302,0.1406
07 Sep 2019,1,1.1027,0.0139,1.2302,0.1406
06 Sep 2019,1,1.1027,0.0139,1.2302,0.1406
05 Sep 2019,1,1.1058,0.0139,1.2344,0.14
04 Sep 2019,1,1.1018,0.0139,1.2208,0.1398
03 Sep 2019,1,1.0937,0.0138,1.2034,0.1393
02 Sep 2019,1,1.0968,0.0139,1.2077,0.1394
01 Sep 2019,1,1.1036,0.014,1.2186,0.1399
31 Aug 2019,1,1.1036,0.014,1.2186,0.1399
30 Aug 2019,1,1.1036,0.014,1.2186,0.1399
29 Aug 2019,1,1.1072,0.014,1.223,0.14
28 Aug 2019,1,1.1083,0.0139,1.2203,0.1397
27 Aug 2019,1,1.1104,0.014,1.2278,0.1396
26 Aug 2019,1,1.1116,0.0139,1.2241,0.1399
25 Aug 2019,1,1.1065,0.014,1.2233,0.1411
24 Aug 2019,1,1.1065,0.014,1.2233,0.1411
23 Aug 2019,1,1.1065,0.014,1.2233,0.1411
22 Aug 2019,1,1.1083,0.0139,1.2159,0.1411
21 Aug 2019,1,1.1104,0.014,1.213,0.1416
20 Aug 2019,1,1.1076,0.0139,1.2089,0.1417
19 Aug 2019,1,1.1103,0.014,1.2123,0.1418
18 Aug 2019,1,1.1076,0.0141,1.2167,0.142
17 Aug 2019,1,1.1076,0.0141,1.2167,0.142
16 Aug 2019,1,1.1076,0.0141,1.2167,0.142
15 Aug 2019,1,1.115,0.014,1.2138,0.1421
14 Aug 2019,1,1.1188,0.014,1.2073,0.1425
13 Aug 2019,1,1.1222,0.014,1.2089,0.1415
12 Aug 2019,1,1.1194,0.014,1.2087,0.1417
11 Aug 2019,1,1.1198,0.0141,1.2064,0.1417
10 Aug 2019,1,1.1198,0.0141,1.2064,0.1417
09 Aug 2019,1,1.1198,0.0141,1.2064,0.1417
08 Aug 2019,1,1.1193,0.0141,1.2151,0.1419
07 Aug 2019,1,1.1202,0.0141,1.213,0.1419
06 Aug 2019,1,1.1187,0.0141,1.2182,0.1425
05 Aug 2019,1,1.1182,0.0141,1.217,0.1421
04 Aug 2019,1,1.1106,0.0144,1.2137,0.1441
03 Aug 2019,1,1.1106,0.0144,1.2137,0.1441
02 Aug 2019,1,1.1106,0.0144,1.2137,0.1441
01 Aug 2019,1,1.1037,0.0145,1.2109,0.1449
31 Jul 2019,1,1.1151,0.0145,1.2171,0.1453
30 Jul 2019,1,1.1154,0.0145,1.217,0.1453
29 Jul 2019,1,1.1119,0.0145,1.2294,0.1451
28 Jul 2019,1,1.1138,0.0145,1.2426,0.1454
27 Jul 2019,1,1.1138,0.0145,1.2426,0.1454
26 Jul 2019,1,1.1138,0.0145,1.2426,0.1454
25 Jul 2019,1,1.1115,0.0145,1.2494,0.1455
24 Jul 2019,1,1.114,0.0145,1.2497,0.1455
23 Jul 2019,1,1.1173,0.0145,1.2438,0.1454
22 Jul 2019,1,1.1215,0.0145,1.2466,0.1453
21 Jul 2019,1,1.1226,0.0145,1.2524,0.1454
20 Jul 2019,1,1.1226,0.0145,1.2524,0.1454
19 Jul 2019,1,1.1226,0.0145,1.2524,0.1454
18 Jul 2019,1,1.1216,0.0145,1.2483,0.1453
17 Jul 2019,1,1.1215,0.0145,1.2414,0.1454
16 Jul 2019,1,1.1223,0.0146,1.2434,0.1454
15 Jul 2019,1,1.1269,0.0146,1.2539,0.1454
14 Jul 2019,1,1.1253,0.0146,1.2533,0.1453
13 Jul 2019,1,1.1253,0.0146,1.2533,0.1453
12 Jul 2019,1,1.1253,0.0146,1.2533,0.1453
11 Jul 2019,1,1.1285,0.0146,1.2568,0.1457
10 Jul 2019,1,1.122,0.0146,1.2477,0.1453
09 Jul 2019,1,1.1205,0.0146,1.2453,0.1452
08 Jul 2019,1,1.1215,0.0146,1.2513,0.1453
07 Jul 2019,1,1.126,0.0146,1.2553,0.1454
06 Jul 2019,1,1.126,0.0146,1.2553,0.1454
05 Jul 2019,1,1.126,0.0146,1.2553,0.1454
04 Jul 2019,1,1.1288,0.0146,1.258,0.1455
03 Jul 2019,1,1.1293,0.0145,1.2583,0.1453
02 Jul 2019,1,1.1301,0.0145,1.2635,0.1454
01 Jul 2019,1,1.1349,0.0145,1.265,0.1461
30 Jun 2019,1,1.138,0.0145,1.2693,0.1456
29 Jun 2019,1,1.138,0.0145,1.2693,0.1456
28 Jun 2019,1,1.138,0.0145,1.2693,0.1456
27 Jun 2019,1,1.137,0.0145,1.2714,0.1454
26 Jun 2019,1,1.1362,0.0145,1.268,0.1454
25 Jun 2019,1,1.1388,0.0144,1.2726,0.1454
24 Jun 2019,1,1.1394,0.0144,1.275,0.1454
23 Jun 2019,1,1.1316,0.0144,1.2654,0.1455
22 Jun 2019,1,1.1316,0.0144,1.2654,0.1455
21 Jun 2019,1,1.1316,0.0144,1.2654,0.1455
20 Jun 2019,1,1.1307,0.0144,1.2682,0.1459
19 Jun 2019,1,1.1207,0.0144,1.2589,0.1448
18 Jun 2019,1,1.1187,0.0143,1.2513,0.1444
17 Jun 2019,1,1.1234,0.0143,1.2593,0.1444
16 Jun 2019,1,1.1265,0.0143,1.2644,0.1444
15 Jun 2019,1,1.1265,0.0143,1.2644,0.1444
14 Jun 2019,1,1.1265,0.0143,1.2644,0.1444
13 Jun 2019,1,1.1289,0.0144,1.2692,0.1445
12 Jun 2019,1,1.1323,0.0144,1.275,0.1445
11 Jun 2019,1,1.132,0.0144,1.2707,0.1447
10 Jun 2019,1,1.1301,0.0144,1.2662,0.1442
09 Jun 2019,1,1.1273,0.0144,1.2713,0.1447
08 Jun 2019,1,1.1273,0.0144,1.2713,0.1447
07 Jun 2019,1,1.1273,0.0144,1.2713,0.1447
06 Jun 2019,1,1.1266,0.0144,1.2722,0.1447
05 Jun 2019,1,1.1257,0.0144,1.2701,0.1448
04 Jun 2019,1,1.1244,0.0144,1.2671,0.1447
03 Jun 2019,1,1.1185,0.0144,1.2622,0.1448
02 Jun 2019,1,1.1151,0.0143,1.2573,0.1447
01 Jun 2019,1,1.1151,0.0143,1.2573,0.1447
31 May 2019,1,1.1151,0.0143,1.2573,0.1447
30 May 2019,1,1.1134,0.0143,1.2627,0.1448
29 May 2019,1,1.1156,0.0143,1.2645,0.1447
28 May 2019,1,1.1192,0.0144,1.2665,0.1447
27 May 2019,1,1.1198,0.0144,1.2693,0.145
26 May 2019,1,1.1187,0.0144,1.2667,0.1449
25 May 2019,1,1.1187,0.0144,1.2667,0.1449
24 May 2019,1,1.1187,0.0144,1.2667,0.1449
23 May 2019,1,1.1139,0.0143,1.2644,0.1446
22 May 2019,1,1.1171,0.0143,1.2654,0.1449
21 May 2019,1,1.1161,0.0143,1.2739,0.1448
20 May 2019,1,1.1167,0.0144,1.2745,0.1446
19 May 2019,1,1.1172,0.0142,1.2754,0.1446
18 May 2019,1,1.1172,0.0142,1.2754,0.1446
17 May 2019,1,1.1172,0.0142,1.2754,0.1446
16 May 2019,1,1.1203,0.0143,1.2809,0.1454
15 May 2019,1,1.1183,0.0142,1.2881,0.1454
14 May 2019,1,1.1226,0.0142,1.2945,0.1453
13 May 2019,1,1.1245,0.0142,1.3023,0.1454
12 May 2019,1,1.123,0.0143,1.302,0.1466
11 May 2019,1,1.123,0.0143,1.302,0.1466
10 May 2019,1,1.123,0.0143,1.302,0.1466
09 May 2019,1,1.1193,0.0143,1.2997,0.1466
08 May 2019,1,1.1202,0.0143,1.3011,0.1475
07 May 2019,1,1.1185,0.0144,1.306,0.1477
06 May 2019,1,1.1199,0.0144,1.3103,0.1478
05 May 2019,1,1.1155,0.0144,1.3003,0.1485
04 May 2019,1,1.1155,0.0144,1.3003,0.1485
03 May 2019,1,1.1155,0.0144,1.3003,0.1485
02 May 2019,1,1.1212,0.0144,1.3048,0.1485
01 May 2019,1,1.1218,0.0144,1.3007,0.1485
30 Apr 2019,1,1.1218,0.0144,1.3007,0.1485
29 Apr 2019,1,1.115,0.0143,1.2914,0.1485
28 Apr 2019,1,1.1133,0.0143,1.2894,0.1485
27 Apr 2019,1,1.1133,0.0143,1.2894,0.1485
26 Apr 2019,1,1.1133,0.0143,1.2894,0.1485
25 Apr 2019,1,1.1123,0.0142,1.2869,0.1482
24 Apr 2019,1,1.1209,0.0143,1.2952,0.1488
23 Apr 2019,1,1.1245,0.0144,1.3008,0.1488
22 Apr 2019,1,1.125,0.0144,1.301,0.1491
21 Apr 2019,1,1.125,0.0144,1.301,0.1491
20 Apr 2019,1,1.125,0.0144,1.301,0.1491
19 Apr 2019,1,1.125,0.0144,1.301,0.1491
18 Apr 2019,1,1.125,0.0144,1.301,0.1491
17 Apr 2019,1,1.1301,0.0144,1.3051,0.1495
16 Apr 2019,1,1.1305,0.0144,1.3086,0.1491
15 Apr 2019,1,1.1313,0.0144,1.3108,0.1491
14 Apr 2019,1,1.1321,0.0145,1.312,0.1491
13 Apr 2019,1,1.1321,0.0145,1.312,0.1491
12 Apr 2019,1,1.1321,0.0145,1.312,0.1491
11 Apr 2019,1,1.1264,0.0145,1.3072,0.1489
10 Apr 2019,1,1.1279,0.0145,1.3102,0.1489
09 Apr 2019,1,1.1277,0.0144,1.3062,0.149
08 Apr 2019,1,1.1246,0.0144,1.3049,0.1488
07 Apr 2019,1,1.1233,0.0144,1.3071,0.1489
06 Apr 2019,1,1.1233,0.0144,1.3071,0.1489
05 Apr 2019,1,1.1233,0.0144,1.3071,0.1489
04 Apr 2019,1,1.1219,0.0145,1.3134,0.1489
03 Apr 2019,1,1.1243,0.0146,1.3167,0.1491
02 Apr 2019,1,1.12,0.0145,1.3023,0.1488
